id	docid	question	answer
58a6226634843f4093748ed1493881e4	7fdeee1397cd3f21a9e7f349e3c81b19	伊犁哈萨克自治州教育局通知延迟开学的日期是哪天？	具体开学日期根据疫情防控情况另行通知
817d4330a4d537919d2d87967a04d591	0dec961fac0b387a966f31a47a2f99ad	首次投入国内水路运输市场的船舶、达到特别检验船龄或强制报废船龄的船舶，以及船舶所有人或经营人发生变更的船舶的情况应该怎么做？	应按照有关规定及时办理《船舶营业运输证》的申领、注销、换发等手续
2cbc1e8461d039fcacb58f9495f1cc22	bb989a912a3b3485a3041001ebcb9e2f	澄迈县安排贫困村民参与疫情防控如何补贴？	每人每天补贴200元。
8e06641bdc923ef99dad4be9942a00dd	15811ac7529d376382863185082afee3	海南推出的复工复产企业疫情防控综合保险单家企业赔付上限是多少？	200万元
b71be8c6ab9d3f45a0a8195b52c348d3	3efd6c4ea19238948d61561eac4a7872	纳税人如何进行电话税费咨询？	12366
9f1691a751ea3761852f4bd22aeaa274	deb391e389ac303b85db39d5cb080ee3	遂宁市的企业灵活用工有什么政策？	对不裁员或少裁员的参保企业，按规定返还其上年度实际缴纳失业保险费的50%；对面临暂时性生产经营困难且恢复有望、坚持不裁员或少裁员的参保企业，返还标准按6个月的企业及其职工应缴纳社会保险费50%确定。
50214ea4dcb037208928bba062733e40	7ac11eb083cf3a3080d5fb45d155d400	捐献恢复期血浆的新冠肺炎康复者享受什么待遇？	享受无偿献血者荣誉和待遇，捐献血浆200毫升视为捐献一次全血。献血浆后，发放《献血证》并将献血浆者信息录入全国血液管理信息系统，按规定参与无偿献血表彰活动。
3297bac99c8d3c508cf7de0fac09fa75	78eca10299f03f7c860fb90413335892	青岛市如何减轻住房公积金缴存负担？	2020年6月底前，受疫情影响无法正常按月缴存住房公积金的企业和自由职业者，可以暂缓缴存住房公积金，9月底前应及时足额补缴，职工住房公积金缴存时间连续计算。疫情防控期间，允许企业降低公积金缴存比例，单位和个人比例最低不低于5%，疫情结束後企业自主选择恢复原比例。疫情结束後仍无法恢复正常缴存的困难企业，可申请降低缴存比例或缓缴2020年1月以後的住房公积金，缴存比例最低可降至1%，期限最长不超过12个月，期限届满时应恢复正常缴存，同时补缴相应差额。
734c2474af093df88369b254d1986ad3	07befc337bd631debd7e5f1be3c57ec0	杭州市在全省率先上线"健康码"基础上，又于2月15日开通了什么？	“杭州健康码”网络复核通道
d8bcdbbc2e54333fb29bdba2d6148d0a	5794d0a07e8735c6ae306bee8e36cd19	受疫情影响较大的困难行业企业2020年度发生的亏损最长结转年限延长至多少年？	8年。
60f7868dd0ca3914bcac7b5590f33190	27b5802c1888333480ccc9f33cdd592e	阜阳市出台什么措施来加大对小微企业和个人经营贷款的支持？	确保2020年全市普惠型小微企业贷款馀额不低于2019年同期，贷款增速不低于各项贷款增速，有贷款馀额的户数不低于2019年同期。
ef6ef7eb55fc3b4eba979df501d8c89e	f8e76c9b7c323923b680dc9edc138c1f	为保障湖北武汉生活物资供应基本平稳有序，防止持续性脱销断档和恐慌性抢购等情况发生，要重点保障哪8类生活必需品的供应？	蔬菜、肉类、蛋类、奶类、大米、面粉、食用油以及方便食品
c61216d56bd83740836042bac0fa1663	fa75adb0235b3e138c4062aba9b98b8f	四川省对民宿、网约房、小产权房以及城乡结合部工作是怎么安排的？	由当地街道社区负责。
3a2d0cc1389f321cafbf1197fec20e50	b7c973829b973c3980bd11a5889b6bc0	2020年度宿州市市直事业单位公开招聘延期后，考生可通过哪些途径获知相关信息？	随时关注宿州市人民政府网(http://www.ahsz.gov.cn/)、宿州市人事考试网（http://szexam.cn/）相关公告。
fc9fdd610de036208307dc5eeca4a1ed	0c63dfd91e5e3a10bf024f21536c884a	四川省瞒报疫情的人员如何处置？	依法依规从严处理。
67627ad30af23686a4072f8875b13540	6bf9d8aaff653d59b9776a69e0a1e036	重庆市人力资源和社会保障局要求从线下招聘方式改为哪种招聘方式？	要求近期不再举行线下招聘活动，实行网上招聘
e7bb6696f0d136389ec34d6e108ee6b0	16db9ce8e9263f01a8282de1a51748a4	2020年“创客中国”中小企业创新创业大赛疫情防控”类参赛项目中率先征集哪些项目？	率先征集诊断试剂、医疗器械、装备生产、药物疫苗、防护装备等创新项目
c9a8a8616f8a37af8f0116cd1ac0d991	8ceff7b2b20039dc92ca75ba1d36e026	辽宁省个人领取单位发放的疫情防护用品要如何征税？	免征个人所得税
9cd54bdc1a31393396e786e2e9ce179d	5fca9a58b39036fe8a1cdaa09573a91a	重庆市对于患新冠肺炎的贫困人口提供了哪些帮扶政策？	重庆市规定，对于患新冠肺炎的贫困人口，区县扶贫部门和结对帮扶干部要跟踪了解救治情况，对本人及家庭给予关心慰问。同时，民政部门按低保标准2倍按月发放临时救助金，直到患者出院为止（时间从确诊之日算起，不足一个月按一个月发放）。
0310ab19d99d33398bd8f7bdeb8334b3	4a21a480ce3e34c5b97b865000bbefd7	北京市委书记蔡奇在通州调研时，对一线员工防控疫情有何部署要求？	对于返京返岗的员工，严格落实各项登记观察等措施，严防传染源输入。强化个人和工地，特别是食堂、宿舍等生活聚集区域防疫管理，落实落细体温检测、环境消毒、口罩佩戴等各项防护措施
c2d6ccf926d632c8ab307861f2369443	697cf6aa436d3ae8af9c71773db8961f	重庆各企业可以通过什么方式办理税务业务？	云税贷
f281dcb9a9af354ca5fe21b6366e6b78	e8d7af84fe67388781c02de114f58931	民航局印发的《通知》对于各运输机场提出了什么要求？	除按照地方政府要求开展旅客体温检测外，还应确保对全部进、出港旅客进行体温检测，做到应查尽查。
5868a6a4262537b5ab9ce26d2ceacf74	6892bef00bd03b2aa951a2c1fa49941c	急需办理户口和居民身份证等证件的重庆市民应该如何办理？	重庆公安机关已开通“急事特办”通道，实行24小时电话预约，及时为群众提供相关办事服务
7a5f864e31b1305fb2e62c153419015f	79e8976a71a237288596b85728515995	南通市疫情防控重点保障企业名单的申报流程是什么？	各地工信部门对拟申报企业进行审核后，填写《疫情防控重点保障企业名单申报汇总表》（见附件1），于2月14日下班前以正式公函向我局报送，公函扫描件和表格电子版同时发邮箱。 我局将审核汇总疫情防控重点保障企业名单，符合国家、省名单条件的，上报省工业和信息化厅审核，并同时纳入南通市地方性名单；仅符合南通市地方性名单条件的，纳入南通市地方性名单，并及时上报省工业和信息化厅备案。 在疫情防控期间，名单报送实行滚动制。各地要急事急办、特事特办，每天均可向我局报送企业名单。我局将对所报名单随收随审，及时上报
f67f49d97fe430ae8e3dfe6c33fc1c67	7fd02a7a4a3a31cbb546cc25b515640a	为解决省界人员和车辆道口通行问题，上海金山区与浙江平湖市、嘉善县推出了什么措施？	“两书一证”人员车辆互认通行机制
ac33d03bead03e98b9f101e472474f47	8ce6bf55e3c03aadb2eb3dd38647dced	上海市金山区在防疫战斗期间通过什么渠道，解决了市区职工们的“买菜难”问题？	金山味道
f060f27e959a3e9699e722f0af3f7109	9d7768b174c83118bf2761784f2596af	重庆企业大力开展智能化改造，“数字化车间”助力重庆制造复工复产，疫情期间于哪天复产？	2月10日
d531363b2696394d9721ad3bf882a56b	af3636ad1d953aed8629e13e9d0fafd9	广东省农业部门面对防控疫情采取了哪些措施？	一是给养殖企业和饲料企业开具民生保供应企业证明，为企业争取优待。二是向企业征集问题清单，然后就相关问题与相关省份对接，磋商解决办法。
f4dc1d831245375795f1c8e18f4f3b72	0ddbd884dd643800ad27de89b5330e25	福州市如何加大市技改基金对中小企业的财政贴息力度？	对在库及新增项目，市技改基金（二期）年利息由4.5%降到3.5%（财政和银行各承担50%），期限不超过1年。
bbdd7262aa683a9ba05cdb92cd896f2d	972d86f985ed33b2b4917420dd8102ea	税务总局对参加疫情防治工作的医务人员和防疫工作者税收个人所得税如何规定？	对参加疫情防治工作的医务人员和防疫工作者按照政府规定标准取得的临时性工作补助和奖金，免征个人所得税。政府规定标准包括各级政府规定的补助和奖金标准。
e6ffda45bbe0358d9014752096820b31	8bfc7595d5283015a5c755b161fe4109	为国内首个核酸检测盒生产提供了有力支撑是什么？	生物医学工程学院党员教授古宏晨与徐宏研究员团队，历经数年研制并实现产业化的纳米磁性载体
f8fde414d0e23e9fa950423fadf6f20d	a77ade0ef6d8348383cbac37688de93f	市场监管总局对各级市场监管部门提出了哪些保民生的要求？	要始终坚持以人民为中心，提高政治站位，坚定信心，狠抓工作措施落实到位，积极引导行政区域内生产经营企业积极参与“保价格、保质量、保供应”系列行动，不断提高活动覆盖面；要按照总局新型冠状病毒感染肺炎疫情防控工作电视电话会议要求，突出抓好市场价格监管，突出抓好关闭野生动物市场及平台，突出抓好以食品、防护用品为主的产品质量安全，扎实抓好疫情防控和维护稳定各项工作措施的落实
3d3d48dc4e7633ee943d508780f80784	61b8674b3d183b5cb5ee302a79c1c44e	湖北省针对承租省的中小微企业的房租有什么优惠政策？	对于承租省出资企业及纳入合并报表范围内各级子企业经营用房的中小微企业，凡是从事生产经营活动的，将实行疫情期间3个月房租免收、6个月房租减半政策。对于存在间接承租情形的，将确保减免房租全部落实到实际经营承租方。
d92558dafa8b396784849178ad69281f	ed74762373e73b3198f530fbdd4a7090	上海市松江区中山街道隔离人员家庭门口的智能门磁会不会产生异响动影响周围邻居休息？	不会产生异常响动，影响周围邻居休息
3302fb69a818308884f54f65dad2b9ac	3839cb01bac33abe95fa7d5b79e36c65	山西为最大限度减少人员聚集和交叉感染，积极推行什么审批？	积极推行环评审批服务事项“网上办”和“不见面”审批
458e627604a23a2ba1673c74ff38a245	9871b5d2a5723bfe9db5eb11ef62669d	为保障村民春耕备耕正常开展， 托格拉克艾格勒村委开展了哪些工作？	对全村村民生产物资需求，如化肥、农资、农膜和有机肥等进行统计，并协调相关部门送货上门，确保所需物资及时到位。
79e4ac0d6d81331b9a65c8b731e02226	6abee21eff613bbba5fe6b04a47a7384	上海市最高给予企业多少贷款贴息？	50%
36f7403d41203947b37d74d57aca6618	ee07053e6feb32c5a2cd6bb261e5954f	遂宁市对不裁员或少裁员的参保企业有何政策优惠？	返还其上年度实际缴纳失业保险费的50%
607269521558361db9631f195b1a47f9	4f9096aacde73a7281465fd91e6d782a	福建省鼓励对哪些人员优先聘用？	对省内未发生疫情村庄(社区)的劳务人员、在外省务工的本省劳务人员、在闽过年的省外劳务人员
1700be0156d439ee92c8b5ba66629827	4f9000b974c53fe3a4fc3c90ba21252f	泰州市海陵区发出通告，疫情信息有奖举报的电话号是多少？	0523-86222616
8552d993eba13db4bbb45fc7234260b7	7d83aab0aaa43ed48ce17d686863df33	哪些人员可以申领“甘肃省健康出行码”？	所有在平返平来平人员如需出行，均可在甘肃省健康出行码系统在线实时申领“甘肃省健康出行码”。
2ec34b5e69023373b0927c5923197ebb	dd9b6f3718fd3661afc62c66a7870504	为缓解辽宁省疫情产品供应压力监管部门采取了什么行动？	全省市场监管部门对生产销售相关产品市场主体采取容缺受理、特事特办，快速办理登记业务
341e1d74decf30d6b76312033d180137	972d86f985ed33b2b4917420dd8102ea	税务总局关于支持新型冠状病毒感染的肺炎疫情防控有关个人所得税政策的截止日期是什么时候？	截止日期视疫情情况另行公告。
56677faee58735168afb2a17cd3c5c20	a7522288467e37c685844c632a3a8256	黑龙江省哪四部门出台意见助力企业稳就业稳生产？	省人社厅、省总工会、黑龙江省企业联合会/企业家协会、省工商业联合会四部门
1dd583afbf1434b39e2abddb4c68e49e	56da8475d3723173b28268baff35763d	2020年春节假期延长是如何安排的？	一、延长2020年春节假期至2月2日（农历正月初九，星期日），2月3日（星期一）起正常上班。 二、各地大专院校、中小学、幼儿园推迟开学，具体时间由教育部门另行通知。 三、因疫情防控不能休假的职工，应根据《中华人民共和国劳动法》规定安排补休，未休假期的工资报酬应按照有关政策保障落实。
64c7491ce3953f82b1b7626e3a1cb95c	fe36e464a65231f4bbe8a5cb886a7b79	国家有关税收政策公告对受疫情影响较大的困难行业企业有哪些政策？	受疫情影响较大的困难行业企业2020年度发生的亏损，最长结转年限由5年延长至8年。
949b1373386f35d4baac7d37b707e181	9b9b07a9d8383a2c9518bfcaed1a273c	河南省印发什么文件来保障疫情期间广大农民工及时返岗复工？	《关于应对新型冠状病毒感染的肺炎疫情做好农民工就业服务工作的通知》
9ce7a67afa64363ba7ffc7d2bb25deb5	e629103666a43b36ba128f0bf32ca73e	天津市减免中小企业房租政策提出了哪些房租减免方式？	（一）承租单位已支付2月7日至8月7日房租的，减免房租经双方协商一致后优先从后续未缴房租中抵扣。后续未执行合同金额不足以抵扣或承租单位要求返还的，由出租单位直接返还，其中，租金未上缴国库的，由出租单位直接返还承租单位；租金已上缴国库的，由出租单位按国库和非税收入管理相关规定办理退库后，返还承租单位。 （二）承租单位未支付2月7日至8月7日房租的，由出租单位按合同涵盖的租期范围直接减免相应月份的租金。 
7d5abfa3b8133c50af30378b7cc9fbae	824d94e44f863bde99b1fd91c7b3c343	重庆市税务局通过哪些渠道向纳税人、缴费人宣传新政策？	媒体、税务网站、12366纳税服务热线等
1879ff3411193c2ba6c6612ca7d5269a	3dca232407373f8f8929651b72b1c1de	佛山依托什么平台开通企业融资快线？	佛山通疫情防控平台
5330143c74893dd28413cf9fcc6bf465	d31b347e5ae03c9b8f76e0a98caf7a0f	宁国市各类企业复工的时间是哪天？	不得早于2020年2月9日（正月十六）24:00
b6339b20f809325eb5cb0b73e9b9746e	a78e1a5bc3093d91b15e17ce79e5e7b6	山东省的农业发展信贷担保公司该如何发挥政策性担保作用？	对符合条件的畜禽规模养殖场贷款给予担保和贴息。
c4596e80e8d93f768b05ca60f11a4ede	e840b873b52131248ea66406160d542f	湖南省如何向员工通报复工时间？	通过电话、短信、微信等方式
a92f667d8c033dee9de56bb9fea87fde	c107b35e67ab313f81e3362ed898b11a	疫情期间，中关村企业专场网络招聘会活动对企业如何收费？	不收取企业任何费用
0a63031da0063cfda5d0e05db2d95b16	113dd14bf319326c935ad7efc42e9c77	国家税务总局对那些确需在办税服务厅实名办税的人员是怎么要求的？	通过核验登记证件、身份证件等方式进行验证，暂不要求进行“刷脸”验证
012f76ae45fe32b19ce41eaf61e7dcb7	d84d2278022c3a5eaf0bd7c269e735dd	2020年，重庆市税务局向公众发出什么倡议？	有需要、线上办，非必须、不窗口
89929b718071371da68062aa4506f44d	7aad61897d82374eacdb705715037df2	经审核发现存在涉嫌骗税等疑点的情况如何处理？	可要求纳税人通过微信、邮件等“非接触式”途径提供相关影像资料，待疑点排除后再行办理。
c1e2468802a030b98f4508a86ca48b1b	0c1d3b38439e313d9db82f8ed3e19f22	财政部紧急下拨湖北省疫情防控补助资金是多少？	10亿
a8fb35a26e623766bde85a2a15451fbf	989701f3712e36ceb82338f17483c183	北京典当行业防疫期何时复工？	2月3日
2034f861735d3aa49fb15de5f07c8fd9	895f15923efd36d5a46ffd088f23d960	南昌市缓缴社保费用期限为多久？	最长6个月。
bca81f3515913576a8a6ceb47d4a8a03	f4605217c9173d5ea98bf3f5bd96a090	国家联防联控机制要求各级联防联控机制如何有效落实“四早”措施？	有关部门、医疗卫生机构要认真落实传染病早发现、早报告、早隔离、早治疗的“四早”措施，切断传播途径，防止扩散。要做好新冠肺炎病例、聚集性疫情、社区疫情的监测和报告，鼓励单位和个人发现、报告相关病例和疫情。要强化实验室检测和诊断，切实提升检测质量和诊断时效。要综合运用流行病学调查和大数据分析方法，及时发现可疑病例、密切接触者并进行追踪管理。各地要指定发热门诊、定点收治医院开展发热病人筛查，及时诊断并隔离治疗新冠肺炎病例，做到“应检尽检”、“应收尽收”、“应治尽治”，防止漏诊、误诊，防止轻症转重症。
f6fdf20631b43328bb35dc1eed8c5d82	244da8ab6e073baea3a195bd1a4602ac	保障年度扶贫项目实施等提出什么了工作要求？	财政部将积极督促省级财政部门抓好工作衔接和组织协调，进一步提高财政专项扶贫资金安排使用和项目管理水平，助力受疫情影响贫困群众实现稳定脱贫，确保如期打赢脱贫攻坚战。
403a6e0c69443d33a1729edc901e8fa0	a77ade0ef6d8348383cbac37688de93f	市场监管总局是如何保障疫情期间生活用品的及时供应的？	通过视频会议启动“保价格、保质量、保供应”系列行动。物美、阿里巴巴、中粮集团、沃尔玛（中国）、首农食品集团、伊利集团、武汉中百仓储超市有限公司等企业负责人通过视频连线分别向全国消费者做出庄严承诺，疫情防控期间保障防疫用品、重要民生商品价格不涨、质量不降、供应不断
5906380436eb321381623cb8e4991b3e	732a1cdc5d2a3b53b6eec8237359de1d	规范疫情防控重点保障企业名单申报流程是什么？	各省级发展改革、工业和信息化部门负责审核汇总本地区疫情防控重点保障企业名单，报发展改革委、工业和信息化部。中央企业可由相关行业主管部门或直接向发展改革委、工业和信息化部提出申请。发展改革委、工业和信息化部根据疫情防控物资调拨需要，研究确定全国疫情防控重点保障企业名单（以下简称全国性名单）。 　　湖北省和浙江省、广东省、河南省、湖南省、安徽省、重庆市、江西省、北京市、上海市等省份，可根据疫情防控工作需要，自主建立本地区的疫情防控重点保障企业名单（以下简称地方性名单），由省级发展改革、工业和信息化部门报发展改革委、工业和信息化部备案。 　　上述地区对疫情防控物资保障有重要作用的重点医用物资、生活必需品生产企业，未纳入名单前可按照急事急办、特事特办原则，先向金融机构申请信贷支持，在金融机构审核的同时，及时向省级发展改革、工业和信息化部门申请纳入名单。
008f712996933681812cb2049cadef31	27d26ea1875935ffb4a04d1f1583d672	吉庐陵担保公司推出的“抗疫担保贷款”产品吸引人们的地方是什么？	免除反担保物、免收担保费、“见贷即保”、2日内限时办结等
507a921d1aaa3dc3b15282618677236b	b1e8a5935d693d2c9ed4352697573d72	商务部对拓展进口渠道，积极增加防疫物资进口工作给予什么支持？	对疫情期间急需进口的医疗器械等医药产品，推动简化进口通关流程。对企业在疫情期间进口防疫物资投保的进口预付款保险保费，按照80%比例给予支持。鼓励口岸运营主体为防疫物资通关免收机场服务费用、减免防疫物资仓储租金，鼓励口岸经营企业为防疫物资通关开设绿色通道、提供免费清关服务。与海关、边检、机场集团等密切协作，落实口岸防疫措施，完善信息通报、重点人员处置、口岸现场和交通工具等联防联控机制。
fd0f1c8a460b34ff9d24dac6dec7bc51	01c5ef5355dd3b9998a38ea55ac64728	如何做好邮政和快递行业的疫情防控？	 邮政和快递基层营业网点营业人员上岗前必须准确测量体温，体温正常方可上岗。上岗期间要求正确佩戴医用口罩，对各类用品用具进行消毒。 做好营业场所的消毒通风相关工作，客户进入营业网点要通过体温检测，对于未佩戴口罩的客户，要劝说其正确地佩戴口罩。 投递人员要坚持正确佩戴口罩，做好防护，到岗和归班都要进行体温检测。 积极推广定点收寄、定点投递、预约投递、智能快件箱投递等模式，尽可能减少人员之间的直接接触，最大限度保护一线员工和消费者的生命安全和身体健康。
b6f5a9deacee3d0284551ff674d6ac87	a302334afe223e6ebd2a4577dd914847	绍兴市住房公积金管理中心对经营困难的企业有何扶持政策？	要求在2020年6月30日前缓缴、停缴住房公积金。缓缴企业，个人缴存部分经职工同意，可以由企业代扣暂存，缓缴期满，企业和职工均需足额补缴住房公积金，企业可以根据实际经营情况一次性补缴或分期补缴，分期补缴最长期限不得超过一年。停缴企业，允许选择不补缴，停缴期间，个人部分不得再从职工工资中代扣
6fa201a6e4353db09aba0f7586379816	01c5ef5355dd3b9998a38ea55ac64728	疫情期间，门把手、按钮、扶手是否有病毒？该怎么消毒？	病毒的存活和不同的环境、不同的温度、不同的湿度有关系，比如温度越高越难存活。比如用沸水煮，5-10分钟就可以把它杀灭。门把手、电梯的扶手以及电梯里的按钮，摸了以后及时洗手或者用手消，就可以很好地解决这个问题。 给大家介绍一个方法，75%的酒精，手消毒的话，1分钟就可以起作用；0.5%的含氯的消毒液，也同样能起到消毒的作用。 
0b4154ac1646337c93bf39566d8ca05e	1e31e6a7a3ce3f738d261e8bba2b06e1	江西小微企业申请创业担保贷款的门槛是如何调整的？	1年内新招用符合创业担保贷款申请条件人数达到现有在职职工人数的比例下调至20%（超过100人的企业下调至10%），1年内企业稳定就业岗位达到95%以上也可申请创业担保贷款扶持。
53c5c4bfd6663b2fa018ad367bae9f6b	04e4d79c3e17310fa36d9948be5c5e58	广州市对于参保人员报销医疗费用的时限有什么变化？	由原费用发生之日起1年内调整为疫情结束後1年内办理
acec7f2c3a7a3881b3cfa3ee7e99e04c	917c111b03e433dfb6799d3e0e703c7a	淄博市稳岗返还政策申报工作的方式流程是怎样的？	淄博市对稳岗返还政策申报工作采取“无形认证”方式，通过人社大数据比对，36个小时内确定首批符合条件企业名单，5个工作日公示完毕后，及时向企业拨付资金
472ed3bb6b8a33a7ba87ef4a2eb9315e	022c33662c193a938ec22104bc68ecc2	上海市各区财税部门对外通过哪些方式来开展“非接触”纳税服务？	按照“尽可能网上办”原则，发挥“一网通办”优势，通过各类信息化渠道积极开展办税缴费、纳税咨询等服务，有效减少纳税人往返办税服务场所次数；二要开展滴灌宣传辅导，跨前做好政策适用企业名单梳理，主动开展“滴灌式”宣传辅导，充分发挥网络媒体优势，确保各项财税扶持政策落实到位。
4649c83e5b383e668fd1f9d6ee56c8f6	94254323e7243254878275ed296c8611	广东省人民政府对实施失业保险稳岗返还的标准是什么？	按企业及其职工上年度实际缴纳失业保险费总额的50%予以返还
19d07ca722ff3cf4820c893e6457d141	42cfa77e0a7333558049324c5abffc3a	国家卫健委与中央后勤保障部对血站血液库存方面提出了什么指导意见？	加强无偿献血者招募工作，提升无偿献血服务质量，开展预约式献血,避免人员聚集
19e8bb1af1c83957a328704f45f42828	aa4cf33609a839a9a695c86a4f86c53a	从感染来源看，重庆市输入性病例、本地病例均为多少？	输入性病例占42.52%，本地病例占57.48%
a3b69df6af5e3092a5ca1257cbbac945	6a4e000e0d973be3aca44916c8d66c46	因疫情影响，纳税人无法在规定期限内收汇或办理不能收汇手续的怎么办？	待收汇或办理不能收汇手续后，即可向主管税务机关申报办理退（免）税。
06bf8d47a0673ad8a16280deb35dfd57	664372eec012363eb852fb5145c34c8f	慈善组织、红十字会通过互联网开展公开募捐活动的如何公开募捐信息？	慈善组织、红十字会通过互联网开展公开募捐活动的，应当在民政部指定的互联网公开募捐信息平台发布公开募捐信息，并可以同时在以本组织名义开通的门户网站、官方微博、官方微信、移动客户端等网络平台发布公开募捐信息。
c4131c89b344374a8002e761bbea1d46	b4e2e3dd33d83b4199043f5a1dfb0ab2	交通运输部要求在哪些位置设置卫生检疫站？	高速公路服务区、收费站、省界等地点
5a54b120a176387b8628d522f5a3adca	b4d9e522e91b309097492d0f076fda5b	北京市审核搭建中小微企业经贸交流平台的展会项目的流程有哪些？	申报主体将申报材料提交至市商务局。市商务局对申报主体提交的申报材料依据相关规定进行初审後，交由第三方机构对申报材料进行审核。同时，第三方机构进行资金审核需查验相关票据及支付凭证原件，请各单位留存备查
f411be80a39f34eaa278724214ff8432	96b1a4b108903489b46566c7dc0c21bd	江西省延迟省内企业复工不包括那部分企业？	涉及保障城市运行必需(供水、供气、供电、通讯等行业)、疫情防控必需(医疗器械、药品、防护品生产和销售等行业)、群众生活必需(超市卖场、食品生产和供应等行业)及其它涉及重要国计民生的相关企业除外。
5e96a1172e4a3f8f955e8d843aac285f	29c396610e15332283c407a73e878204	北京市申请人咨询行政复议相关问题，应该拨打什么电话？	010-85222835，85222823
f0b7688fe5693582aa27255d47aedd07	daf79f79ee223b54a4f1fd7c03331204	国家税务总局要求怎样加强税收政策执行情况的监督评估？	通过绩效考评和专项督查等方式，加强对支持疫情防控税收优惠政策执行情况的督促检查，严明纪律要求，确保政策执行不打折扣。加强政策运行情况的统计核算和跟踪分析，积极研究提出改进完善的意见建议。
88e0522009163d11ba39af6633190a37	454333957e963d8083ee830cc91685bd	疫情医务人员老年亲属的关爱工作以何文件为依托？	《关于做好新冠肺炎疫情防控一线医务人员老年亲属关爱服务工作的通知》
7d8fa7b4c07137b1be68742417681140	caa7d193074533fb84ff9f5eaffb0433	重庆市人民政府办公厅怎样大力推行政务服务事项网上办？	全市各级政务服务机构要安排专人做好网上服务办理工作，倡导群众登录“渝快办”网上办事大厅或移动端App等服务平台，进行网上咨询、网上预约、网上办理，要主动告知办理入口、操作指南、咨询电话，方便群众问得到人、办得了事。网上办事服务指南必须做到信息准确、内容规范、要素齐全，达到一次性告知要求
ace0cf51959b3dac833559f9eaa3f11e	a972143bf4173888b249aa54e89e9283	泰安市扫码不登记政策指什么？	居民按规定扫描“泰安通”二维码后一律不再登记。
ba817dfeabce330da161f114432d2d7e	78f9b83b7c0939c7a2a78365018b9547	宁夏针对应急防疫物资运输车辆实行什么举措？	不检查、不停车、不收费等
28666edc44d23de9b897ed359e6f9edb	f1c0d5c808343b6e857ab844ddd0c80a	人社部要求技能人才评价工作如何开展？	暂停开展集中考核评价活动，暂缓举办考务管理人员、考评人员、督导员等人员集中培训活动，并做好宣传解释工作。开展技能人才自主评价的企业，按照当地党委政府关于疫情防控有关要求，结合企业生产经营实际，采取线上理论考试、生产过程考核、工作业绩考评等方式，统筹组织开展；对在疫情防控一线表现突出的技能人员，可晋升职业技能等级。
7689ed4382473df093bc79d4b94b3c4c	78e4ad074c363fb5949bb19e62cf04f9	上海工程建设项目审批周期是几天？	24天以内完成全过程审批服务
2fe4251e66583c5799ed16d08ad31471	b85afb2d621937799f35368f03da2f77	泉州市餐饮行业有何禁令？	严禁堂食、严禁包厢服务、严禁任何形式的聚餐活动。严禁街边烧烤、大排档等夜市餐饮经营活动。餐饮行业夜间经营时段不得超过21时。
fa21fabc415937e4919fb65325aab640	e6c4d59dc70c3a9e81e0a0dff3fe0ddb	河北省企业复工复业不能早于什么时间？	河北省行政区域内企业复工复业时间不早于2020年2月9日24时
edd6eb717286399f977b212a591b0d01	f23788ef3b6a3894b9ab38a632b56a30	浙江防控一线的社区工作者工作出错怎么办？	对防控一线社区工作者加强容错免责保护。对为防止疫情蔓延，勇于担当、果断决策、及时处置，但存在程序瑕疵或出现一定失误的社区工作者，根据“三个区分开来”的原则，按程序予以容错免责。
ea4290716ffa3ebd8bc80447e607b63d	2af738fefe953071a32b5d49141d5aff	重点地区来沪人员有何注意事项？	居家隔离14天，无异常後才能复工上班。
cc3cb0f43b723bc188df8d770229f3de	cd3c4a8c02b93f3baad2caf508507566	四川省税务局将2月份纳税申报期限延长到哪天？	延长至2月28日，对受疫情影响到2月28日仍无法办理纳税申报或延期申报的纳税人，可说明正当理由后补办延期申报手续并同时办理纳税申报
8fafe0b458463425860195c87cbab952	1f6d20b903fe3eaebec012456a307dbd	为了以“非接触式”办税减少风险，重庆市税务局为纳税人、缴费人提供了哪些选择？	重庆市电子税务局、自然人电子税务局、“渝快办”“重庆税务”公众号、邮政寄递、自助办税终端、12366税务咨询热线线上办理
fb8114c51df335ca8a5863318c2b74c2	21fdc77416c33b13b28e227416623478	北京市在中小微企业融资方面有哪些政策支持？	降低融资担保费率。针对担保和再担保机构开展对受疫情影响严重的中小微企业担保综合费率降低0.5个百分点，对疫情期间提供生活服务保障相关小微企业的担保费率降至1.5%以下，对疫情防控相关小微企业的担保费率降至1%以下的担保和再担保业务给予资金奖励。 
c53c19b89c4d35fcb1d2b31a39a77393	c98691e66c2d38f6b107c1ff733d21a0	江西省文化和旅游厅出台《关于疫情防控期间全省博物馆有序恢复开放的指导意见》提出了什么原则？	“一县一策、一馆一策”原则
d955809c998435f7bbe7e0519a0a7ffe	895f15923efd36d5a46ffd088f23d960	南通市延期缴纳税款期限为多久？	最长不超过三个月。
e5e4d165853d310896491ebdd254e347	026f167c8bf2367493b41d01fd851b96	内江市急需办理的行政审批和公共服务事项，网络申报渠道都有哪些？	渠道一：登录http://xzfwzx.neijiang.gov.cn→【四川政务服务网网上办事】→【注册】→【内江市】→点击办理事项对应栏目，根据提示操作。 　　渠道二：登录http://www.sczwfw.gov.cn/app/main→【注册】→【内江市】→点击办理事项对应栏目，根据提示操作。
